date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
27-05-23,23,TQG,KAROL G,96,197933,album,17,24-02-23,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
27-05-23,24,Cupido,TINI,84,174369,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
27-05-23,25,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,81,428438,single,1,17-08-21,FALSE,https://i.scdn.co/image/ab67616d0000b27361d8f01f54a346681218e81f
27-05-23,26,Te Cura,Fast & Furious: The Fast Saga & Maria Becerra,70,150612,single,1,17-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2739ebb3865d33ecc6aa9582cbd
27-05-23,27,Quiero Creer,Luck Ra & La T y La M & Rusherking,78,145054,single,1,03-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273751e3fea2ebed09f118eb99b
27-05-23,28,Costumbres - Vivo,Damas Gratis & Ke Personajes,80,133077,single,1,27-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b726cbc446c49872d64d333d
27-05-23,29,Muñecas,TINI,77,156318,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
27-05-23,30,DISCOTEKA (feat. Locura Mix),The La Planta & BM & Alejo Isakk,77,204480,single,1,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b2736eb51112e2a1f9d520e83344
27-05-23,31,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,24-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
27-05-23,32,Feliz Cumpleaños Ferxxo,Feid,89,155960,album,15,14-09-22,FALSE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
27-05-23,33,Marisola - Remix,Cris Mj & Duki & Nicki Nicole,86,237473,single,1,15-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27384abc8c6cf1e122113f7ab8b
27-05-23,34,Te Escapas De Mis Brazos (Remix),ECKO & Callejero Fino & El Perro,77,217826,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2737ef4ee04cd88a4e05c08c99d
27-05-23,35,Amanecemos,La Joaqui & Alan Gomez,77,198183,single,1,16-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273c213ed3be7becdb1872921e9
27-05-23,36,Normal,Feid,87,171880,album,15,14-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
27-05-23,37,AL BORDE,Milo j,80,148321,single,5,13-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d4e2dc1a0cd59790ec3f91af
27-05-23,38,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,11-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
27-05-23,39,La Bachata,Manuel Turizo,87,162637,album,15,17-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
27-05-23,40,Hey Mor,Ozuna,91,196600,album,18,07-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
27-05-23,41,ARRANCARMELO,WOS,80,183547,single,1,06-04-22,FALSE,https://i.scdn.co/image/ab67616d0000b273d8c9945c63f1806031dae6f0
27-05-23,42,Milagrosa Tiktok,scuboom,0,137522,single,1,09-02-10,TRUE,https://i.scdn.co/image/ab67616d0000b273ac6aa3a6e8eb053fed123ef4
27-05-23,43,Azote - Remix,Lolo OG & Callejero Fino & Alejo Isakk,75,226821,single,1,08-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b2736a986d01f25447772d7f5dee
27-05-23,44,Vida Gangster,Lauty Gram,81,170058,single,1,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b2735880b7d07ee4a577e0f6ffd7
27-05-23,45,qué le pasa conmigo?,Nicki Nicole,66,167251,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
27-05-23,46,Coco Chanel,Eladio Carrion,92,208125,album,18,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
27-05-23,47,CAEN LAS ESTRELLAS,Nicki Nicole,67,145171,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
27-05-23,48,Niña Bonita,Feid & Sean Paul,89,187653,single,1,21-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
27-05-23,49,Otro Día Más,Ke Personajes,76,202342,single,1,10-06-21,FALSE,https://i.scdn.co/image/ab67616d0000b2738192a9950670d01b9eff0fbc
27-05-23,50,PUNTO G,Quevedo,86,151324,album,16,20-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
28-05-23,1,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,89,162500,single,1,04-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273fc9ce77ab8fcd9eadda3acd3
28-05-23,2,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
28-05-23,3,M.A - Remix,BM & Callejero Fino & La Joaqui,85,272727,single,1,05-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273cbbbad87cff1115a090ed190
28-05-23,4,Pobre Corazón - En Vivo,Ke Personajes & Onda Sabanera,85,198930,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b27370bfe435a7dc698bbf0883cf
28-05-23,5,Classy 101,Feid & Young Miko,96,195986,single,1,31-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
28-05-23,6,En La Intimidad | CROSSOVER #1,Big One & Emilia & Callejero Fino,85,165854,single,1,01-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bfc03d005bbc2f7e7abc889b
28-05-23,7,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,17-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
28-05-23,8,Me Enteré,Tiago PZK & TINI,79,182075,single,1,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2735d78fa55507610429ba13cb6
28-05-23,9,Ya No Vuelvas (Versión Cuarteto),Luck Ra & La K'onga & Ke Personajes,84,204000,single,1,01-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b061c89b210b4e16bd808976
28-05-23,10,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,80,203636,single,1,03-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b27332630fe83750d8db0b2b2d5c
28-05-23,11,ADIÓS,Maria Becerra,81,160856,album,12,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27377ec4341ebb8a0dbfe2df739
28-05-23,12,Ella Baila Sola,Eslabon Armado,91,165671,album,16,28-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
28-05-23,13,Dale Mecha,Mesita,74,150829,single,1,02-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273419f7bb549d24a1c68bcdf93
28-05-23,14,M.A (Mejores Amigos),BM & Phontana,83,158309,single,1,20-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b2737cdf45319edb9583efd3f1c9
28-05-23,15,Rara Vez,Taiu & Milo j,91,128677,single,1,08-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
28-05-23,16,DISPARA ***,Nicki Nicole,70,143935,album,10,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
28-05-23,17,Yandel 150,Yandel,90,216148,album,17,13-01-23,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
28-05-23,18,Perfecta (Versión 2023),Miranda!,75,221053,album,11,19-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b2730040ea3fe369688ad9757cf2
28-05-23,19,MERCHO,LiL CaKe & Migrantes,90,161451,single,1,16-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
28-05-23,20,WHERE SHE GOES,Bad Bunny,93,231704,single,1,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
28-05-23,21,Jagger.mp3,Emilia,82,155861,single,1,30-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f9695983789ee4faffba9121
28-05-23,22,Acróstico,Shakira,90,170785,single,1,11-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
28-05-23,23,TQG,KAROL G,96,197933,album,17,24-02-23,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
28-05-23,24,Cupido,TINI,84,174369,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
28-05-23,25,Te Cura,Fast & Furious: The Fast Saga & Maria Becerra,71,150612,single,1,17-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2739ebb3865d33ecc6aa9582cbd
28-05-23,26,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,81,428438,single,1,17-08-21,FALSE,https://i.scdn.co/image/ab67616d0000b27361d8f01f54a346681218e81f
28-05-23,27,Quiero Creer,Luck Ra & La T y La M & Rusherking,78,145054,single,1,03-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273751e3fea2ebed09f118eb99b
28-05-23,28,Costumbres - Vivo,Damas Gratis & Ke Personajes,80,133077,single,1,27-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b726cbc446c49872d64d333d
28-05-23,29,Muñecas,TINI,77,156318,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
28-05-23,30,Feliz Cumpleaños Ferxxo,Feid,89,155960,album,15,14-09-22,FALSE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
28-05-23,31,DISCOTEKA (feat. Locura Mix),The La Planta & BM & Alejo Isakk,77,204480,single,1,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b2736eb51112e2a1f9d520e83344
28-05-23,32,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,24-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
28-05-23,33,Marisola - Remix,Cris Mj & Duki & Nicki Nicole,86,237473,single,1,15-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27384abc8c6cf1e122113f7ab8b
28-05-23,34,Amanecemos,La Joaqui & Alan Gomez,77,198183,single,1,16-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273c213ed3be7becdb1872921e9
28-05-23,35,Te Escapas De Mis Brazos (Remix),ECKO & Callejero Fino & El Perro,77,217826,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2737ef4ee04cd88a4e05c08c99d
28-05-23,36,Normal,Feid,87,171880,album,15,14-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
28-05-23,37,AL BORDE,Milo j,80,148321,single,5,13-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d4e2dc1a0cd59790ec3f91af
28-05-23,38,Hey Mor,Ozuna,91,196600,album,18,07-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
28-05-23,39,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,11-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
28-05-23,40,La Bachata,Manuel Turizo,87,162637,album,15,17-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
28-05-23,41,Azote - Remix,Lolo OG & Callejero Fino & Alejo Isakk,75,226821,single,1,08-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b2736a986d01f25447772d7f5dee
28-05-23,42,Vida Gangster,Lauty Gram,81,170058,single,1,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b2735880b7d07ee4a577e0f6ffd7
28-05-23,43,ARRANCARMELO,WOS,80,183547,single,1,06-04-22,FALSE,https://i.scdn.co/image/ab67616d0000b273d8c9945c63f1806031dae6f0
28-05-23,44,qué le pasa conmigo?,Nicki Nicole,67,167251,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
28-05-23,45,CAEN LAS ESTRELLAS,Nicki Nicole,68,145171,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
28-05-23,46,Coco Chanel,Eladio Carrion,92,208125,album,18,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
28-05-23,47,Otro Día Más,Ke Personajes,76,202342,single,1,10-06-21,FALSE,https://i.scdn.co/image/ab67616d0000b2738192a9950670d01b9eff0fbc
28-05-23,48,Niña Bonita,Feid & Sean Paul,89,187653,single,1,21-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
28-05-23,49,Milagrosa Tiktok,scuboom,34,137522,single,1,09-02-10,TRUE,https://i.scdn.co/image/ab67616d0000b273ac6aa3a6e8eb053fed123ef4
28-05-23,50,PUNTO G,Quevedo,86,151324,album,16,20-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
29-05-23,1,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,89,162500,single,1,04-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273fc9ce77ab8fcd9eadda3acd3
29-05-23,2,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
29-05-23,3,M.A - Remix,BM & Callejero Fino & La Joaqui,85,272727,single,1,05-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273cbbbad87cff1115a090ed190
29-05-23,4,Pobre Corazón - En Vivo,Ke Personajes & Onda Sabanera,85,198930,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b27370bfe435a7dc698bbf0883cf
29-05-23,5,Classy 101,Feid & Young Miko,96,195986,single,1,31-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
29-05-23,6,En La Intimidad | CROSSOVER #1,Big One & Emilia & Callejero Fino,85,165854,single,1,01-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bfc03d005bbc2f7e7abc889b
29-05-23,7,Me Enteré,Tiago PZK & TINI,80,182075,single,1,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2735d78fa55507610429ba13cb6
29-05-23,8,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,17-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
29-05-23,9,Ya No Vuelvas (Versión Cuarteto),Luck Ra & La K'onga & Ke Personajes,84,204000,single,1,01-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b061c89b210b4e16bd808976
29-05-23,10,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,81,203636,single,1,03-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b27332630fe83750d8db0b2b2d5c
29-05-23,11,ADIÓS,Maria Becerra,81,160856,album,12,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27377ec4341ebb8a0dbfe2df739
29-05-23,12,Ella Baila Sola,Eslabon Armado,91,165671,album,16,28-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
29-05-23,13,M.A (Mejores Amigos),BM & Phontana,83,158309,single,1,20-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b2737cdf45319edb9583efd3f1c9
29-05-23,14,Dale Mecha,Mesita,75,150829,single,1,02-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273419f7bb549d24a1c68bcdf93
29-05-23,15,DISPARA ***,Nicki Nicole,71,143935,album,10,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
29-05-23,16,Rara Vez,Taiu & Milo j,91,128677,single,1,08-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
29-05-23,17,Yandel 150,Yandel,90,216148,album,17,13-01-23,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
29-05-23,18,Perfecta (Versión 2023),Miranda!,75,221053,album,11,19-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b2730040ea3fe369688ad9757cf2
29-05-23,19,MERCHO,LiL CaKe & Migrantes,90,161451,single,1,16-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
29-05-23,20,WHERE SHE GOES,Bad Bunny,94,231704,single,1,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
29-05-23,21,Jagger.mp3,Emilia,82,155861,single,1,30-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f9695983789ee4faffba9121
29-05-23,22,Te Cura,Fast & Furious: The Fast Saga & Maria Becerra,72,150612,single,1,17-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2739ebb3865d33ecc6aa9582cbd
29-05-23,23,Acróstico,Shakira,91,170785,single,1,11-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
29-05-23,24,TQG,KAROL G,96,197933,album,17,24-02-23,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
29-05-23,25,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,81,428438,single,1,17-08-21,FALSE,https://i.scdn.co/image/ab67616d0000b27361d8f01f54a346681218e81f
29-05-23,26,Cupido,TINI,84,174369,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
29-05-23,27,Quiero Creer,Luck Ra & La T y La M & Rusherking,78,145054,single,1,03-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273751e3fea2ebed09f118eb99b
29-05-23,28,Costumbres - Vivo,Damas Gratis & Ke Personajes,80,133077,single,1,27-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b726cbc446c49872d64d333d
29-05-23,29,DISCOTEKA (feat. Locura Mix),The La Planta & BM & Alejo Isakk,77,204480,single,1,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b2736eb51112e2a1f9d520e83344
29-05-23,30,Muñecas,TINI,77,156318,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
29-05-23,31,Feliz Cumpleaños Ferxxo,Feid,89,155960,album,15,14-09-22,FALSE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
29-05-23,32,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,24-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
29-05-23,33,Te Escapas De Mis Brazos (Remix),ECKO & Callejero Fino & El Perro,77,217826,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2737ef4ee04cd88a4e05c08c99d
29-05-23,34,Marisola - Remix,Cris Mj & Duki & Nicki Nicole,86,237473,single,1,15-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27384abc8c6cf1e122113f7ab8b
29-05-23,35,Amanecemos,La Joaqui & Alan Gomez,77,198183,single,1,16-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273c213ed3be7becdb1872921e9
29-05-23,36,Normal,Feid,87,171880,album,15,14-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
29-05-23,37,Hey Mor,Ozuna,91,196600,album,18,07-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
29-05-23,38,AL BORDE,Milo j,80,148321,single,5,13-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d4e2dc1a0cd59790ec3f91af
29-05-23,39,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,11-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
29-05-23,40,La Bachata,Manuel Turizo,87,162637,album,15,17-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
29-05-23,41,Azote - Remix,Lolo OG & Callejero Fino & Alejo Isakk,75,226821,single,1,08-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b2736a986d01f25447772d7f5dee
29-05-23,42,Vida Gangster,Lauty Gram,81,170058,single,1,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b2735880b7d07ee4a577e0f6ffd7
29-05-23,43,CAEN LAS ESTRELLAS,Nicki Nicole,69,145171,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
29-05-23,44,ARRANCARMELO,WOS,80,183547,single,1,06-04-22,FALSE,https://i.scdn.co/image/ab67616d0000b273d8c9945c63f1806031dae6f0
29-05-23,45,Otro Día Más,Ke Personajes,76,202342,single,1,10-06-21,FALSE,https://i.scdn.co/image/ab67616d0000b2738192a9950670d01b9eff0fbc
29-05-23,46,qué le pasa conmigo?,Nicki Nicole,68,167251,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
29-05-23,47,Coco Chanel,Eladio Carrion,92,208125,album,18,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
29-05-23,48,Niña Bonita,Feid & Sean Paul,89,187653,single,1,21-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
29-05-23,49,PUNTO G,Quevedo,86,151324,album,16,20-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
29-05-23,50,Tu Turrito,Rei & Callejero Fino,76,164701,single,1,04-05-22,FALSE,https://i.scdn.co/image/ab67616d0000b2734aeb7bab88632a5e080c36fb
30-05-23,1,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,89,162500,single,1,04-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273fc9ce77ab8fcd9eadda3acd3
30-05-23,2,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
30-05-23,3,M.A - Remix,BM & Callejero Fino & La Joaqui,85,272727,single,1,05-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273cbbbad87cff1115a090ed190
30-05-23,4,Pobre Corazón - En Vivo,Ke Personajes & Onda Sabanera,85,198930,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b27370bfe435a7dc698bbf0883cf
30-05-23,5,Me Enteré,Tiago PZK & TINI,81,182075,single,1,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2735d78fa55507610429ba13cb6
30-05-23,6,Classy 101,Feid & Young Miko,96,195986,single,1,31-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
30-05-23,7,En La Intimidad | CROSSOVER #1,Big One & Emilia & Callejero Fino,85,165854,single,1,01-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bfc03d005bbc2f7e7abc889b
30-05-23,8,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,17-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
30-05-23,9,Ya No Vuelvas (Versión Cuarteto),Luck Ra & La K'onga & Ke Personajes,84,204000,single,1,01-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b061c89b210b4e16bd808976
30-05-23,10,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,81,203636,single,1,03-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b27332630fe83750d8db0b2b2d5c
30-05-23,11,ADIÓS,Maria Becerra,81,160856,album,12,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27377ec4341ebb8a0dbfe2df739
30-05-23,12,Ella Baila Sola,Eslabon Armado,91,165671,album,16,28-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
30-05-23,13,M.A (Mejores Amigos),BM & Phontana,83,158309,single,1,20-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b2737cdf45319edb9583efd3f1c9
30-05-23,14,DISPARA ***,Nicki Nicole,72,143935,album,10,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
30-05-23,15,Dale Mecha,Mesita,75,150829,single,1,02-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273419f7bb549d24a1c68bcdf93
30-05-23,16,Rara Vez,Taiu & Milo j,91,128677,single,1,08-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
30-05-23,17,Yandel 150,Yandel,90,216148,album,17,13-01-23,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
30-05-23,18,Perfecta (Versión 2023),Miranda!,75,221053,album,11,19-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b2730040ea3fe369688ad9757cf2
30-05-23,19,WHERE SHE GOES,Bad Bunny,94,231704,single,1,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
30-05-23,20,MERCHO,LiL CaKe & Migrantes,90,161451,single,1,16-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
30-05-23,21,Te Cura,Fast & Furious: The Fast Saga & Maria Becerra,73,150612,single,1,17-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2739ebb3865d33ecc6aa9582cbd
30-05-23,22,Jagger.mp3,Emilia,82,155861,single,1,30-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f9695983789ee4faffba9121
30-05-23,23,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,81,428438,single,1,17-08-21,FALSE,https://i.scdn.co/image/ab67616d0000b27361d8f01f54a346681218e81f
30-05-23,24,Acróstico,Shakira,91,170785,single,1,11-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
30-05-23,25,TQG,KAROL G,96,197933,album,17,24-02-23,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
30-05-23,26,Cupido,TINI,84,174369,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
30-05-23,27,Costumbres - Vivo,Damas Gratis & Ke Personajes,80,133077,single,1,27-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b726cbc446c49872d64d333d
30-05-23,28,Quiero Creer,Luck Ra & La T y La M & Rusherking,78,145054,single,1,03-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273751e3fea2ebed09f118eb99b
30-05-23,29,DISCOTEKA (feat. Locura Mix),The La Planta & BM & Alejo Isakk,77,204480,single,1,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b2736eb51112e2a1f9d520e83344
30-05-23,30,Muñecas,TINI,77,156318,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
